input,output
金星道：“那是三个犀牛的精华。他拥有天文之象，经过多年修炼成为真犀，还能飞行云雾。他极其爱清洁，总是嫌弃自己的影子，经常想下水沐浴。他的名字有很多：有兕犀、雄犀、牯犀、斑犀和胡冒犀、堕罗犀、通天花文犀，都有一对三毛二角，穿梭在江海之间，能开道。像辟寒、辟暑、辟尘这些名字都带着贵气，因此他被称为大王。要抓他很简单，四木禽星一见面就会投降。”,金星道：“那是三个犀牛之精。他因有天文之象，累年修悟成真，亦能飞云步雾。其怪极爱干净，常嫌自己影身，每欲下水洗浴。他的名色也多：有兕犀，有雄犀，有牯犀，有斑犀，又有胡冒犀、堕罗犀、通天花文犀，都是一孔三毛二角，行于江海之中，能开水道。似那辟寒、辟暑、辟尘都是角有贵气，故以此为名而称大王也。若要拿他，只是四木禽星见面就伏。”
在舜的巡视和禹的祈祷下，玉简金书闪闪发光。,舜巡禹祷，玉简金书。
菩萨拿杨柳枝一点一点洒，同时念念有词。,菩萨将杨柳枝细细洒上，口中又念着经咒。
在山门口，鼓声响起，妖精们高喊着口号，摇动着旗帜。,那山门口，鸣锣擂鼓，众妖精呐喊摇旗。
行者说：“大人，我已经长大了。”,行者道：“官儿，似我这般大也彀了。”
在涧底潜伏着龙，在崖中隐藏着虎。,龙潜涧底，虎伏崖中。
在道路上，有人抬着轿子，有人骑着马，有人步行，都让长老们先行。,众等让叙道路，抬轿的抬轿，骑马的骑马，步行的步行，都让长老四众前行。
那绝壁怪石，奇峰突兀。,丹崖怪石，削壁奇峰。
茶喝完了，清风说：“别忘了师命，和我一起去摘果子吧。”,茶毕，清风道：“兄弟，不可违了师命，我和你去取果子来。”
在师徒们的嬉戏中，他们漫步在山间，享受着美丽的景色，直到夕阳西下，夜幕降临，星辰闪耀在九重高空，宛若长亭中无人行走。,师徒们玩着山景，信步行时，早不觉红轮西坠，正是：十里长亭无客走，九重天上现星辰。
沙僧拿着宝杖说：“别废话了，赶紧去打妖精吧！”,沙僧执着宝杖道：“且休叙话，快去打妖精也！”
"""这怎么这么黑呢？""",“如何又这等样黑？”
"""他传授给我这种方法，必然已经了解。如果你找他，他会帮你念出来，你不会死的吧？""",“此法既是他授与我，他必然先晓得了。你若寻他，他念起来，你却不是死了？”
因为般若波罗蜜多，所以内心没有障碍，没有障碍就不会害怕。,依般若波罗蜜多故，心无挂碍，无挂碍故，无有恐怖。
在洞穴里，师父遇到了一个救星，原来她是宝象国王的第三位公主，被那怪所捉。,师父在洞，幸亏了一个救星，原是宝象国王第三个公主，被那怪摄来者。
在师徒们感到惊恐时，他们发现山谷里有一朵红云，直接升到了九霄之上，凝聚成一团火气。,师徒们正当悚惧，又只见那山凹里有一朵红云，直冒到九霄空内，结聚了一团火气。
九个骷髅挂在项下，手中握着宝杖，威势非凡。,项下骷髅悬九个，手持宝杖甚峥嵘。
大圣从厅房里出来，变化成一只红蜻蜓，飞出前门，追上了八戒。,这大圣走出厅房，摇身一变，变作个红蜻蜓儿，飞出前门，赶上八戒。
他们俩都感到愤怒，情绪激动，不再互相交流；他们咬紧牙关，准备争锋相对。,他两个各怀恼怒，气呼呼，更不打话；咬着牙，各要相争。
他拿着它，笑着说：“这个宝贝已经五百多年没派上用场了，今天我要拿出来穿上试试看。”,他拿在手中，笑道：“这宝贝，五百余年不曾用着他，今日拿出来挣件衣服儿穿穿。”
猩猩能听懂人类语言，辨别阵势，了解风向。,猩猩能解人言语，引阵安营识汛风。
顶礼三宝，南无古佛、今佛、未来佛。,南无过去未来现在佛。
三藏说：“众仙老的诗真是优美无比，如风动珠玉，如夏夜美景。您们的厚爱让我感激不尽。现在夜已深，我的三个小徒弟不知在哪里等我。或许是因为我无法久留，所以我不得不告诉他们我要回去寻找他们。希望老仙能指点我回家的路。”,三藏道：“众仙老之诗，真个是吐凤喷珠，游夏莫赞。厚爱高情，感之极矣。但夜已深沉，三个小徒，不知在何处等我。意者弟子不能久留，敢此告回寻访，尤天穷之至爱也，望老仙指示归路。”
那家伙不分是非，一起乱动，但来得很匆忙。,那呆子不分好歹，一齐乱上，但来的吃个精空。
手持钢刀的玉手，正将竹皮削去。,玉手执钢刀，正把竹皮削。
八戒笑着说：“别啰嗦了，快点行动吧，我们的肚子都饿扁了。”,八戒笑道：“聒噪聒噪，放快些儿就是，我们肚中饥了。”
唐王感激地说：“先生辛苦了。”,唐王谢道：“有劳先生远涉。”
这大圣看不够，突然闻到一股酒香；他转过头，看到右边的长廊下有几个酿酒的仙人，一些力士在盘糟，几个道人在运水，一些童子在烧火，他们正在清洗缸和瓮，已经酿造出了美味的玉液琼浆和香甜的佳酿。,这大圣点看不尽，忽闻得一阵酒香扑鼻；忽转头，见右壁厢长廊之下，有几个造酒的仙官，盘糟的力士，领几个运水的道人，烧火的童子，在那里洗缸刷瓮，已造成了玉液琼浆，香醪佳酿。
像南岳一样粗，像针一样细，大小由我意愿决定。,粗如南岳细如针，长短随吾心意变。
学习武术，遍寻勇士；展现神通，广交良友。,施武艺，遍访英豪；弄神通，广交贤友。
他和他的师徒们站在那里，远离雨水的侵袭。,他师徒们立在这无火处，不遭雨湿。
在灯火辉煌的夜晚，感受着温和的气息，心情愉悦无比。,羡灯光月色，和气融融。
三藏大声说：“别再废话了！但他现在非要找我，我该怎么办呢？”,三藏喝道：“且休调嘴！只是他如今定要招我，果何以处之？”
大圣说：“不久！不久！”,大圣道：“没多时！没多时！”
自古以来，盘古曾目睹过风，但这种风并非善良之风。,盘古至今曾见风，不似这风来不善。
每个人都手持武器，手持刀剑，手持棍棒，在那里肆意咆哮跳跃。,一个个都执剑拈枪，拿刀弄杖的，在那里咆哮跳跃。
牛王说：“夫人请放心，不要着急，等我赶上猴子，夺回宝贝，剥去他的皮，砸碎他的骨头，展示他的心肝，让你舒展气愤！”,牛王道：“夫人保重，勿得心焦，等我赶上猢狲，夺了宝贝，剥了他皮，铿碎他骨，摆出他的心肝，与你出气！”
四位天师说道：“那个地方不应该下雨。”,四大天师道：“那方不该下雨。”
待回东土，再详尽传授，请听下回详解。,毕竟不知回东土怎生传授，且听下回分解。
一跃而起，猛地跃上，毫不留情地展开攻势。,纵一纵，跳上去，劈脸就打。
行者带着路奔向后门：“后宰门外也有梆铃之声，门上也有封锁，怎么办？如果我们不是因为唐僧是凡人，我们三个人不管怎样，都会驾云离开。但因为唐僧还没有超脱三界之外，被困在五行之中，身上都是父母的污垢，所以无法飞行逃离。”,行者引路径奔后门：“后宰门外，也有梆铃之声，门上也有封锁，却怎生是好？我这一番，若不为唐僧是个凡体，我三人不管怎的，也驾云弄风走了。只为唐僧未超三界外，见在五行中，一身都是父母浊骨，所以不得升驾难逃。”
无法完全欣赏宝象国的风光。,看不尽宝象国的景致。
打电话给妻子，问：“是谁踢死了，你们敢随便说吗？请父亲决定。”,叫过妻子来，“是谁人踢死，你等辄敢妄告？请老爹定罪。”
小妖们抵挡不住，被他摔倒了好几个，推倒了几个，打开了门，然后自己走了出来，喊道：“兄弟们在哪里？”,众小妖遮架不住，被他放倒三两个，推倒两三个，打开几层门，径自出来，叫道：“兄弟们何在？”
三藏说：“孩子们，我病得很重，别吹牛了。”,”三藏道：“徒弟呀，我病重了，切莫说这大话。
太子询问，却没有得到答案，只是笑了起来。,太子再问不答，只是哂笑。
行者笑着说他要变漂亮点去问。,行者笑道：“我变个俊些儿的去问他。”
路边的杨柳绿意盎然，园内的花朵散发着迷人的香气。,道旁杨柳绿依依，园内花开香馥馥。
八戒泪流满面地说：“哥哥，别哭了，天色不好，怕弄脏了。等我去拿过来，等时机合适再埋起来再哭。”,八戒噙着泪道：“哥哥，且莫哭，天气不是好天气，恐一时弄臭了。等我拿将去，乘生气埋下再哭。”
刚刚他们都飞上云霄，离开了海洋。,却才都驾着云头，离了海上。
那妖精虽然被行者打了一棍，却并未被击毙。,却说那妖精，原来行者第二棍也不曾打杀他。
悟空说：“睡觉一点儿都不舒服，我昨晚梦见两个人来找我，把我带到了幽冥界城门外。我醒来后才意识到，是我施展了神奇的力量，一直喊叫到森罗殿，与那些十王争吵。他们告诉我生死簿上写着我们的名字，但我勾走了他们，不归他们管辖。”,悟空道：“睡还小可，我梦见两个人，来此勾我，把我带到幽冥界城门之外，却才醒悟，是我显神通，直嚷到森罗殿，与那十王争吵，将我们的生死簿看了，但有我等名号，俱是我勾了，都不伏那厮所辖也。”
去昴日星官找寻降妖救师的方法。,“要寻昴日星官去降妖救师。”
行者说：“在哪？快给我！”,行者道：“在那里？快拿出来！”
"菩萨说：“听说万寿山有一座五庄观，你有机会见过镇元大仙吗？""",”菩萨道：“那万寿山有座五庄观，镇元大仙你曾会他么？
那魔感到恐慌，他不知道八戒是个喜欢吓唬人的性格，说话随意，手上的钯也很凶猛。他被吓住了，丢掉了刀，转身就跑。,那魔慌了，不知八戒是个呼头性子，冒冒失失的唬人，他只道嘴长耳大，手硬钯凶，败了阵，丢了刀，回头就走。
悟空生气地说：“你这个老家伙，在骗我吗？说玉帝有招安的旨意请我，为什么这些人阻拦在天门外，不让我进去？”,悟空就觌面发狠道：“你这老儿，怎么哄我？被你说奉玉帝招安旨意来请，却怎么教这些人阻住天门，不放老孙进去？”
你自己解决吧！,凭你打了罢！
行者将赶怪钻入河中的事情原原本本地讲述了一遍，二老欣喜万分，立即下令清理厢房，铺设床铺，邀请他师徒休息。不急于讨论这件事。,行者将那称名赶怪钻入河中之事，说了一遍，二老十分欢喜，即命打扫厢房，安排床铺，请他师徒就寝不题。
罗刹敲打着胸膛，怒斥道：“那猴子骗走了我的宝贝，然后化作原形逃走了！气死我了！”,罗刹捶着胸膛骂道：“那泼猴赚了我的宝贝，现出原身走了！气杀我也！”
