input,output
阎婆下楼来，先去灶前点起个灯；见成烧着一锅脚汤，再凑上些柴头；拿了些碎银子，出巷口去买些时新果品鲜鱼嫩鸡肥之类；归到家中，把盘子盛了；取酒倾在盆里，舀半镟子，在锅里烫热了，倾在酒壶里；收拾了数盆菜蔬，三支酒盏，三支筋，一桶盘托上楼来放在春台上；开了房门，搬将入来，摆满金漆桌子。,且说阎婆下楼来，先去灶前点起个灯；灶里见成烧着一锅脚汤，再凑上些柴头；拿了些碎银子，出巷口去买得些时新果品鲜鱼嫩鸡肥之类；归到家中，都把盘子盛了；取酒倾在盆里，舀半镟子，在锅里烫热了，倾在酒壶里；收拾了数盆菜蔬，三支酒盏，三支筋，一桶盘托上楼来放在春台上；开了房门，搬将入来，摆满金漆桌子。
朱贵带着林冲来到聚义厅，中间的交椅上坐着白衣秀士王伦，左边是摸着天杜迁，右边是云里金刚宋万。,朱贵引着林冲来到聚义厅上，中间交椅上坐着一个好汉，正是白衣秀士王伦；左边交椅上坐着摸着天杜迁；右边交椅坐着云里金刚宋万。
--他不仅精通武术，而且擅长骑马射击。,--更兼他深通武艺，弓马熟娴。
史进问道：“你愿意接受我的酒食吗？”,"史进道：""如何使得。你肯吃我酒食么？"""
在两军对峙的时候，一阵画角声响起，擂鼓声也跟着响起。花荣和秦明率领着十个首领来到阵前，停下了马匹。,两军吹动画角，发起擂鼓，花荣、秦明带同十个头领都到阵前，把马勒住。
走不到三五里路，很快就到了一个草屋，把武松推了进去，旁边一个小门里面还亮着碗灯。,行不到三五里路，早到一所草屋内，把武松推将进去，侧首一个小门里面还点着碗灯。
那位女士说：“让隔壁的王乾娘去买吧。”,"那妇人道：""央及隔壁王乾娘去买。"""
头上戴着一副与众不同的钗环，双臂露出戴着驯镯的时尚装扮。,异样钗环插一头，时兴驯镯露双臂。
在阵前，五支部队排成了整齐的队列：秦明居中，左林冲，一丈青，右花荣，孙立。,为头五军都一字儿摆在阵前：中是秦明，左是林冲、一丈青，右是花荣、孙立。
门军士举起火把，辨认出是董都监，立刻打开城门，放下吊桥。,把门军士将火把照时，认得是董都监，随即大开城门，放下吊桥。
五匹马相互纠缠在一起。,五骑马搅做一块。
蔡京和童贯也走到前面说：“人的生死都是注定的。省院没有来文，我们不能随便汇报。昨晚楚州才送来一份报告到我们这里，我们正打算汇报。”,"蔡京、童贯亦向前奏道：""人之生死，皆由注定。省院未有来文，不敢妄奏。昨夜楚州才有申文到院，臣等正欲启奏。"""
归天界的天罡已经尽数离去，而地煞也应当进入地中。,天罡尽已归天界，地煞还应入地中。
在路上沉默无言，早早到达山亭前下马。,于路无话，早到山亭前下马。
"那汉说道：""起初我也是客官，但现在却被庄客忽视了，真是'世事难料啊！'他打算动手打宋江。""","那汉道：""'客官！''客官！'我初来时也是'客官！'也曾最相待过。如今却听庄客搬口，便疏慢了我，正是'人无千日好！'""却待要打宋江。"
轻轻拍打那张桌子，热汁洒在老人的脸上，面条也翻倒了，老人焦躁起来，抓住李逵，质问道：你为什么要打翻我的面！,把那桌子只一拍，泼那老人一脸热汁，那分面都泼翻了，老儿焦躁，便起来揪住李逵，喝道：你是道理打翻我面！
"吴用说：""兄长做了个很重要的梦。不会是在北方还有帮手吧？""","吴用便道：""兄长这一梦也非同小可。莫非北地上再有扶助的人来？"""
高俅说道：“敌人躲在水泊之中，只能靠船只才能进击。枢密只下令马步军前往剿灭，结果中敌人的计谋。”,高俅道：“贼居水泊，非船不能征进，枢密只以马步军征剿，因此失利，中贼诡计。”
蔡九佑府和黄文炳交谈完毕，互相寒暄。,蔡九佑府却出来与黄文炳叙罢寒温。
武松说：“不怕！他怎么对付我都没关系！用文言就和他对诗！如果要用武力，我就和他对打！”,"武松道：""不怕！随他怎麽奈何我！文来文对！武来武对！"""
朱武和杨春毫不畏惧，紧随着史进来到后厅前，然后跪下等待史进的指示，史进还要求他们被绑住。,朱武、杨春，并无惧怯，随了史进，直到后厅前跪下，又教史进绑缚。
燕青无心进食，拿起弓箭到附近寻找一些虫蚁享用。当他准备返回时，突然听到村里传来一片呼喊声。,却说燕青为无下饭，拿了弓去近边处寻几个虫蚁吃；却待回来，只听得满村里发喊。
阎婆惜是个风尘女子，自从与小张三结识后，他对宋江已经没有任何感情。,阎婆惜是个风尘娼妓的性格，自从和那小张三两个搭上了，他并无半点儿情分在这宋江身上。
二十二位头领告别了晁盖等人，离开了山寨，朝着高唐州进发。,共该二十二位头领，辞了晁盖等众人，离了山寨，望高唐州进发。
"那婆子很乖，担心宋江离开，就坐在他身边，说：""孩子，三郎在这里。""","那婆子是乖的，生怕宋江走去，便帮在身边坐了，叫道：""我儿，你心爱的三郎在这里。"""
因此张节被授予官职和封号，回家赡养母亲，度过余生，并向朝廷请求表彰母亲的贞节。,因此张节得封官爵，归家养母，以终天年，奏请表扬其母贞节。
孔亮说：师父离开后，老父去世，哥哥孔明和本乡的上户争吵起来，结果杀了他全家，被官司追捕得很紧。因此，他被迫上白虎山，聚集了大约五百人，打家劫舍。,孔亮道：自从师父离别之後，老父亡化，哥哥孔明与本乡上户争些闲气起来，杀了他一家老小，官司来捕捉得紧；因此反上白虎山，聚集五七百人，打家劫舍。
后方的伏兵突然袭来。,後面伏兵齐起。
宋江恭敬地走上堂，行礼问候。,宋江到堂上再拜起居。
第二天，众头领聚集在一起，眼前景象是：飘飘洒洒的柳絮，纷纷扬扬的鹅毛般大雪。,明日众头领起来看时，但见：纷纷柳絮，片片鹅毛。
宋江等人守住了霸州，有人报告说：“辽兵进攻蓟州，可能守卫不力，请求派军队援助。”,却说宋江等守住霸州，有人来报：“辽兵侵犯蓟州，恐有失，望调军兵救护。”
董平和张清不敢继续追赶，只能无奈地返回。,因此，董平，张清不敢来追，自回去了。
杨雄正在中间行走，身后一人手持鬼头靶法刀，护卫着他。,当时杨雄在中间走着，背后一个小牢子擎着鬼头靶法刀。
唐昌被张清刺杀，田虎被俘，被簇拥着进入城市，城门被关闭，等待宋先锋击退北方的军队后，才能解除困境。,张清刺杀了唐昌，缚了田虎，簇拥入城，闭了城门，待宋先锋杀退北兵，方可解去。
你可以让部队在离本部三十里外安营扎寨，我随后会率军赶到。,你可点本部军兵离三十里下寨：我随後却领军来。
朱仝说：“这是涉及生命的事情，你不能责怪我们。”,"朱仝道：""这个是人命的公事，你却嗔怪我们不得。"""
看到天色渐晚，李逵将背上的东西拖到了岭下。,看看天色晚了，李逵背到岭下。
在那里，宋江的父亲宋太公和他的兄弟宋清正在等待着。他们准备了酒席来款待两个公人，还送了一些银两给他们。,宋江的父亲宋太公同兄弟宋清都在那里等候；置酒管待两个公人，发了些银两。
在路口处，矗立着一个小小的茶坊。,只见一个小小茶坊正在路口。
背后传来风火炮的轰鸣，一记猛烈地攻击袭来；山野之间，步兵们追逐着对手。,背後风火炮当头打将下来；这边那边，漫山遍野，都是步军追赶著。
宣赞接过文书，骑马出发，带着几个随从，不到一天时间，就到达了蒲东巡检司前下马。,宣赞领了文书，上马进发，带将三五个从人，不则一日，来到蒲东巡检司前下马。
你是怎么抢占了我的住宅？,你如何散夺占我的住宅？
涿州是祖籍。,祖贯是涿州人氏。
小喽罗已经去通知宋江，宋江匆忙下来迎接。,已有小喽罗先去报知，宋江慌忙下来迎接。
王禀和赵谭很生气，打算和阮小七打架。,王禀、赵谭大怒，便要和阮小七火并。
一人骑在鞍上，一人坐在马上，双方激烈交战了四五十回合，战斗激烈。,鞍上人礩人，坐下马礩马，礩了四五十合，不分胜负。
在门口可以看到挂着许多金色帐额，旗杆上还挂着等身靠背。,只见门首挂著许多金字帐额，旗杆吊著等身靠背。
水军总管们 four，上火船，杀将下来。,四个水军总管，却上火船，杀将下来。
众人看他俩的实力相当，穿着也差不多。,众将看他两个本事，都是半斤八两的，打扮也差不多。
"在家里拴束包裹的董超听到巷口酒店的酒保过来找他：""董端公，有一位官人在小店中请说话。""","只说董超正在家里拴束包裹，只见巷口酒店里酒保来说：""董端公，一位官人在小店中请说话。"""
厢官指着对手大声指责道：“这个卑鄙的草寇，竟然敢动刀行凶？”,厢官指著手大骂道：“腌脏草寇，拔刀敢杀谁？”
在独木桥旁，有一家小小酒店。智深和史进走进村中的酒店，边喝酒边让酒保买肉和米，自己则点火做饭。,独木桥边一个小小酒店，智深，史进，来到村中酒店内，一面吃酒，一面叫酒保买些肉来，借些米来，打火做饭。
长老在方丈留下来，为早饭和他一起享用；然后用友善的言辞劝说他。还递给智深一领细布直裰和一双僧鞋，让他回僧堂去。,长老留住在方丈里，安排早饭与他吃；又用好言劝他；取一领细布直裰，一双僧鞋，与了智深，教回僧堂去了。
陈一一安慰着依允。,陈安抚一一依允。
卢俊义问道：难道没有办法避开吗？,卢俊义道：可以回避否？
众人问：“壮士叫什么名字？哪里人？”,"众人问道：""壮士高姓大名？贵乡何处？"""
第二天中午吃饭后，武大把三两扇炊饼放在担子里。,次日饭後，武大只做三两扇炊饼安在担儿上。
一共获得了四个重要郡县。,前後共得了四个大郡。
正在查看的时候，突然听到角门打开的声音，后槽拿着灯笼走了出来，角门随后关闭。,正看之间，只见呀地角门开，後槽提着个灯笼出来，里面便关了角门。
一一碰面后，请到厅内坐下，麻烦叫酒保安排一些酒水招待大家；然后取出一张皮靶弓，搭上一支响箭，朝着对港的芦苇射去。,逐一都相见了，请入厅上坐定，忙叫酒保安排分例酒来管待众人；随即取出一张皮靶弓来，搭上一枝响箭，望着那对港芦苇中射去。
鲁智深举起铁禅杖，准备迎战。,鲁智深轮起铁禅杖来迎。
