input,output
操说：“不同意，许攸的到来，给了我们打败袁绍的机会。现在我们的粮草供应不足，无法支撑太久；如果我们不利用许攸的计谋，就是在坐以待毙。如果他真的有诈谋，怎么会让我留在这里？我也想偷袭他们的营地很久了。现在偷袭粮草的计划已经确定，你不要怀疑。”,操曰：“不然，许攸此来，天败袁绍。今吾军粮不给，难以久持；若不用许攸之计，是坐而待困也。彼若有诈，安肯留我寨中？且吾亦欲劫寨久矣。今劫粮之举，计在必行，君请勿疑。”
我认为袁绍聚集全部兵力在官渡，准备与明公决战，但以弱兵对抗强敌，若不能抵挡，必将被击败：这将是天下大事的关键。,愚以袁绍悉众聚于官渡，欲与明公决胜负，公以至弱当至强，若不能制，必为所乘：是天下之大机也。
孔明说：“过去天下大乱，所以将军在江东举兵，刘豫州集结众人于汉南，与曹操争霸天下。如今曹操已经平定大乱，近来又击败荆州，声势威震四海；即使有英雄，也没有用武之地：所以豫州才逃到这里。希望将军根据自己的实力来决定：如果能够用吴越的兵力，与中国抗衡，最好尽早与他们决裂；如果不能，为何不听取众谋士的建议，安然持兵，服从北方？”,孔明曰：“向者宇内大乱，故将军起江东，刘豫州收众汉南，与曹操并争天下。今操芟除大难，略已平矣；近又新破荆州，威震海内；纵有英雄，无用武之地：故豫州遁逃至此。愿将军量力而处之：若能以吴、越之众，与中国抗衡，不如早与之绝；若其不能，何不从众谋士之论，按兵束甲，北面而事之？”
程普说：“袁术很狡猾，不可信。”,程普曰：“袁术多诈，未可准信。”
葬礼结束后，炎召贾充和裴秀进宫询问：“曹操曾经说过：如果命运在我，我会成为像周文王那样的人吗？这件事是真的吗？”,安葬已毕，炎召贾充、裴秀入宫问曰：“曹操曾云：若天命在吾，吾其为周文王乎！果有此事否？”
鄂焕挥马与魏延交战。,鄂焕拍马与魏延交锋。
曹豹递过来一杯酒，他拒绝了：“我戒酒，不喝。”,酒至曹豹面前，豹曰：“我从天戒，不饮酒。”
追了二十多里才回来。,延追赶二十余里方回。
权在犹豫不决。,权犹疑未决。
赶到的张飞紧随在玄德和孔明之后，一同沿着河前往上游。,张飞赶来，接着玄德、孔明，一同沿河到上流。
当三路军合围而至，发现四周都是死路。,三路军夹攻将来，四下无路。
命令军队攻城。,遂令将士打城。
因为他离家远行，他的老母亲在城外二十里独自居住。融常常常慷慨地赠送粮食和布匹给老母亲；老母亲感激融的恩德，于是派遣慈来救助他。,因他远出，有老母住在离城二十里之外，融常使人遗以粟帛；母感融德，故特使慈来救。
肃说：“我虽然没什么才能，现在也只是个虎贲中郎将；您去了那里，一定会很贵。”,肃曰：“如某之不才，尚为虎贲中郎将；公若到彼，贵不可言。”
孙坚迅速赶往洛阳，远远望去，火焰冲天，黑烟弥漫，绵延数百里，没有一丝生机；他下令先灭火，然后让各诸侯在荒地上安营扎寨。,且说孙坚飞奔洛阳，遥望火焰冲天，黑烟铺地，二三百里，并无鸡犬人烟；坚先发兵救灭了火，令众诸侯各于荒地上屯住军马。
孔明说：“子敬是聪明的人，为什么也这么说？俗话说得好：事物总是归属于主人。荆襄九郡并非东吴所有，而是刘景升的遗产。我主是刘景升的弟弟。虽然刘景升已经去世，但他的儿子还在；由叔父辅助侄子，夺取荆州，有什么不妥呢？”,孔明曰：“子敬乃高明之士，何故亦出此言？常言道：物必归主。荆襄九郡，非东吴之地，乃刘景升之基业。吾主固景升之弟也。景升虽亡，其子尚在；以叔辅侄，而取荆州，有何不可？”
从维袖中拿出一张图，说道：“当年武侯离开草庐时，曾献上这张图给先帝，并说道：益州之地，物产丰饶，人民富裕，国家强大，具有建立霸业的潜力。先帝因此而在成都创立了繁荣之地。如今邓艾竟敢到达这里，实在胆大妄为。”,维袖中取一图与会，曰：“昔日武侯出草庐时，以此图献先帝，且曰：益州之地，沃野千里，民殷国富，可为霸业。先帝因此遂创成都。今邓艾至此，安得不狂？”
张绣发动叛乱，应该出兵镇压。,操即奏张绣作乱，当兴兵伐之。
一上任，就在县里四个门设置了几十根五色棒，对违禁者毫不避让，无论身份尊贵，都责罚他们。,初到任，即设五色棒十余条于县之四门，有犯禁者，不避豪贵，皆责之。
一击鼓声响起，四周潜伏的军队立刻冲出。,一棒鼓响，四下伏兵皆起。
赵云走进舱里，看到夫人怀里抱着阿斗，大声训斥他说：“怎么可以无礼！”,赵云入舱中，见夫人抱阿斗于怀中，喝赵云曰：“何故无礼！”
打算投靠寨中，突然传来鼓声如雷。,欲投寨中，却闻鼓声大震。
谌说：“以前先帝在世时，谯周从未参与国政；现在却随意议论大事，总是说一些混乱的话，这很不合理。我推测成都的军队还有数万，姜维的军队都在剑阁，如果知道魏军来袭，他们会来救援：内外夹击，可以取得巨大的胜利。怎么能听信那些愚蠢学者的言论，轻易放弃先帝建立的基业呢？”,谌曰：“昔先帝在日，谯周未尝于预国政；今妄议大事，辄起乱言，甚非理也。臣切料成都之兵，尚有数万；姜维全师，皆在剑阁，若知魏兵犯阙，必来救应：内外攻击，可获大功。岂可听腐儒之言，轻废先帝之基业乎？”
命令左右将四人抓捕并监禁。,操叱左右将四人拿住监禁。
云大恍然，深深鞠躬道：“本人愚钝，若非高手指点，差点误了大事。”,云长大悟，乃再拜曰：“某之不明，非足下见教，几误大事。”
以前的事要感谢陈县令，不然我就要粉身碎骨了。,操告以前事，曰：“若非陈县令，已粉骨碎身矣。”
宫说：“曹操是个非常擅长用兵的人，我们需要小心他可能会袭击我们。”,宫曰：“曹操是极能用兵之人，须防他攻我不备。”
如今人民贫穷，军队疲惫不堪，但事情却难以解决；若不解决，住与行将花费相同的时间和精力；若不及时规划，想在一個州的地盤与敌人抗衡，这是我所忧虑的第六件事。,今民穷兵疲，而事不可息；事不可息，则住与行，劳费正等；而不及今图之，欲以一州之地，与贼持久，此臣之未解六也。
眼神威猛，气势非凡。,目射神光，威风抖擞。
小童很惊讶，赶紧捂住脸然后走了。,小童大惊，掩面而走。
眭元进和赵睿运送粮草回城，突然发现屯上火光冲天，赶紧赶来救援。,眭元进、赵睿运粮方回，见屯上火起，急来救应。
司马懿让诸将留守在营地，分别守卫各个重要路口；他自己则下令回师。,于是司马懿留诸将在寨中，分兵守把各处隘口；懿自班师回。
关公说：“这孩子确实不怎么样，刚才老翁说的话，只有当父亲的人才能真正了解。我看在老人的面子上，就先饶了他吧。”,关公曰：“此子果然不肖，适才老翁所言，真知子莫若父也。我看翁面，且姑恕之。”
笑着说道：“这种想法只是小孩子的心思罢了。我掌握了整个国家的权力，十常侍又敢怎样呢？”,进笑曰：“此小儿之见也。吾掌天下之权，十常侍敢待如何？”
皇帝亲自安排了豪华的车队。,天子乃亲排銮驾。
前腿和后腿都是宽两寸，厚一寸五分。,前后四脚广二寸，厚一寸五分。
指着他所穿的袍带说：“你应该穿我的袍，系我的带，随时随地都好像在我身边一样。”,因指所着袍带曰：“卿当衣朕此袍，系朕此带，常如在朕左右也。”
魏主早已收到细作报告，称吴兵已经出发，需加强防备。,早有细作报知魏主，说吴兵已动，须用提防。
四方群盗如蚁群聚集，奸雄百辈皆展翅高飞如雄鹰般。,群盗四方如蚁聚，奸雄百辈皆鹰扬。
曹操推测马超会用计谋来破解，于是秘密命令徐晃和朱灵全部过河，在西边建立阵地并相互夹击。,却说曹操料马超可以计破，乃密令徐晃、朱灵尽渡河西结营，前后夹攻。
下文会解释为什么孔明会退回成都，这个结果是出乎意料的。,未知孔明退回成都，竟是如何，且看下文分解。
昱说：“如果刘备还在，他肯定会投奔袁绍。现在如果我们让云长打败袁绍的军队，袁绍肯定会怀疑刘备并杀了他。一旦刘备死了，云长又去哪里呢？”,昱曰：“刘备若在，必投袁绍。今若使云长破袁绍之兵，绍必疑刘备而杀之矣。备既死，云长又安往乎？”
飞使军中百余人反复大声辱骂，郃亦在山中回应。,飞使军人百般秽骂，郃在山上亦骂。
玄德疑惑，急忙走出前殿，派人去邀请孔明。,玄德大疑，急出前殿，使人请孔明来。
操问：“怎么对付它？”,操曰：“何以御之？”
楷指出：“如果明上今天不采取行动救助，可能会导致唇亡齿寒，这并不利于明上自身的长远利益。”,楷曰：“明上今不相救，恐唇亡齿寒，亦非明上之福也。”
十六岁的吴主孙亮看到綝杀害太多人，感到非常不安。,吴主孙亮，时年方十六，见綝杀戮太过，心甚不然。
下令让军队敲击鼓声，勇往直前。,遂传令军将鼓噪而进。
孔明自出师以来，一直取得全胜，心中感到非常欣慰；正在祁山寨中召开会议，突然接到消息说永安宫的李严下令让他的儿子李丰前来见。,却说孔明自出师以来，累获全胜，心中甚喜；正在祁山寨中，会聚议事，忽报镇守永安宫李严令子李丰来见。
在未下定决心之前，我静静地躺在隐秘的角落里。,忖量未定，隐几而卧。
在火光闪烁下，两位战士搏斗了数十招。,两将在火光中，战到三五十合。
在城楼上听到消息，说陈、鲍二位将军已经击败了赵云的军队，并成功回军，现在正在太守那里商讨军务。,城上听时，说陈、鲍二将军杀了赵云回军，请太守商议事务。
曹操用鞭指着袁绍说：“我在皇帝面前推荐你做大将军，为什么现在要造反呢？”,曹操以鞭指袁绍曰：“吾于天子之前，保奏你为大将军，今何故谋反？”
云火匆忙拿起枪上马，带领着三百名原来到西门外，迎面碰上了蔡瑁，急忙问道：“我家主人在哪里？”,云火急绰枪上马，引着原带来三百军，奔出西门，正迎着蔡瑁，急问曰：“吾主何在？”
先主说：“我和你们父亲的结交在涿郡，关系像骨肉一样亲密。现在你们俩也是兄弟，应该团结一致，共同报仇；为什么要互相争斗，失去大义！父亲去世还未久，你们却这样，将来怎么办？”,先主曰：“朕自涿郡与卿等之父结异姓之交，亲如骨肉；今汝二人亦是昆仲之分，正当同心协力，共报父仇；奈何自相争竞，失其大义！父丧未远而犹如此，况日后乎？”
在夜晚的公战中，找不到归宿的地方，只能选择一座土山，把军队驻扎在山顶上，暂时休息一下。,公战至日晚，无路可归，只得到一座土山，引兵屯于山头，权且少歇。
